complaint_id,date,source,region,latitude,longitude,category,subcategory,description,resource_availability
C000745,2024-10-17,dept_infrastructure,Amravati,17.226288,73.994538,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.09
C000746,2025-05-21,dept_infrastructure,Aurangabad,17.293455,73.49765,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.68
C000747,2025-02-01,dept_health,Akola,17.352583,73.542583,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.1
C000748,2024-10-10,dept_safety,Akola,17.766815,73.669102,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.48
C000749,2025-06-13,dept_health,Nagpur,17.454129,73.377379,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.97
C000750,2024-03-05,dept_infrastructure,Amravati,17.226738,73.992843,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.47
C000751,2024-05-18,dept_safety,Aurangabad,17.88311,73.489181,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.7
C000752,2024-09-01,dept_safety,Nagpur,17.770511,73.948289,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.51
C000753,2024-04-29,dept_safety,Akola,17.160422,73.866651,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.6
C000754,2025-09-22,dept_infrastructure,Nashik,17.105863,73.699439,Drainage,,Resident reports issue. Contact: 9210928178. Needs urgent fix.,0.97
C000755,2024-04-10,dept_health,Nagpur,17.347583,73.393594,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.0
C000756,2025-08-22,dept_health,Nashik,17.679068,73.817356,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.48
C000757,2025-08-02,dept_safety,Akola,17.10394,73.60287,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.2
C000758,2025-10-02,dept_safety,Pune,17.348337,73.711431,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.52
C000759,2025-05-11,dept_infrastructure,Aurangabad,17.385374,73.727649,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.8
C000760,2025-05-11,dept_health,Akola,17.934796,73.72691,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.57
C000761,2025-02-07,dept_infrastructure,Solapur,17.4002,73.910296,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.16
C000762,2024-05-09,dept_health,Nashik,17.686864,73.755622,Sanitation,,Report: Sanitation problem reported near area hospital. citizen notes delays.,0.12
C000763,2025-02-04,dept_safety,Nagpur,17.052183,73.042261,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.15
C000764,2024-03-27,dept_safety,Solapur,17.407663,73.730801,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.79
C000765,2024-10-01,dept_safety,Solapur,17.061401,73.504778,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.4
C000766,2025-08-08,dept_safety,Kolhapur,17.781902,73.053469,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.86
C000767,2024-06-07,dept_infrastructure,Nagpur,17.218912,73.342961,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.27
C000768,2025-03-22,dept_safety,Nagpur,17.292574,73.889998,Public Safety,,Resident reports issue. Contact: 9073236484. Needs urgent fix.,0.99
C000769,2025-06-30,dept_infrastructure,Pune,17.460971,73.37199,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.45
C000770,2025-10-05,dept_safety,Pune,17.936767,73.190025,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.58
C000771,2024-08-10,dept_infrastructure,Pune,17.06895,73.314879,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.24
C000772,2025-06-21,dept_safety,Amravati,17.447414,73.158566,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.6
C000773,2024-10-15,dept_infrastructure,Thane,17.495742,73.856987,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.37
C000774,2025-08-21,dept_safety,Aurangabad,17.813823,73.048244,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.3
C000775,2025-09-06,dept_safety,Nagpur,17.570911,73.692075,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.93
C000776,2024-02-27,dept_health,Thane,17.964015,73.81547,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.97
C000777,2025-01-24,dept_infrastructure,Akola,17.666564,73.471636,Electricity,,Resident reports issue. Contact: 9737406372. Needs urgent fix.,0.63
C000778,2024-09-08,dept_health,Nagpur,17.565656,73.01702,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.48
C000779,2025-07-26,dept_health,Akola,17.481333,73.217175,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.73
C000780,2024-03-27,dept_infrastructure,Pune,17.563169,73.235384,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.24
C000781,2024-10-02,dept_infrastructure,Nashik,17.632906,73.852028,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.17
C000782,2025-06-23,dept_health,Thane,17.902622,73.01652,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.3
C000783,2024-01-06,dept_safety,Kolhapur,17.864568,73.615734,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.24
C000784,2025-02-15,dept_safety,Akola,17.918196,73.374643,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.05
C000785,2025-03-31,dept_infrastructure,Akola,17.044343,73.619715,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.36
C000786,2025-07-17,dept_infrastructure,Nashik,17.775968,73.364953,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.45
C000787,2024-10-17,dept_safety,Solapur,17.283123,73.714262,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.76
C000788,2024-01-18,dept_infrastructure,Solapur,17.249883,73.626969,Water Supply,,Resident reports issue. Contact: 9221062222. Needs urgent fix.,0.62
C000789,2025-01-02,dept_infrastructure,Aurangabad,17.006596,73.249883,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.99
C000790,2024-01-21,dept_health,Thane,17.812191,73.011703,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.9
C000791,2025-04-25,dept_safety,Mumbai,17.828022,73.008083,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.07
C000792,2025-07-09,dept_infrastructure,Amravati,17.515591,73.05637,Drainage,,Resident reports issue. Contact: 9649788314. Needs urgent fix.,0.5
C000793,2024-02-20,dept_infrastructure,Akola,17.574913,73.740224,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.87
C000794,2024-03-21,dept_health,Nagpur,17.209612,73.318937,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.45
C000795,2025-02-15,dept_health,Kolhapur,17.926176,73.332601,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.12
C000796,2025-04-11,dept_infrastructure,Amravati,17.109655,73.753761,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.1
C000797,2025-10-06,dept_health,Pune,17.155585,73.811656,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.51
C000798,2025-07-15,dept_infrastructure,Akola,17.061923,73.206984,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.17
C000799,2025-01-01,dept_infrastructure,Thane,17.70607,73.114679,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.97
C000800,2024-10-30,dept_safety,Pune,17.750778,73.114104,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.83
C000801,2024-05-27,dept_safety,Aurangabad,17.377142,73.976117,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.31
C000802,2024-03-12,dept_health,Nagpur,17.136055,73.092116,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.83
C000803,2024-01-11,dept_safety,Pune,17.21812,73.641471,Fire,,Resident reports issue. Contact: 9136783709. Needs urgent fix.,0.21
C000804,2024-11-18,dept_infrastructure,Nashik,17.400725,73.141348,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.97
C000805,2024-10-09,dept_health,Akola,17.832714,73.45414,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.69
C000806,2025-09-12,dept_health,Akola,17.79894,73.448158,Healthcare,,Resident reports issue. Contact: 9788876546. Needs urgent fix.,0.05
C000807,2024-04-26,dept_health,Aurangabad,17.378827,73.695041,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.06
C000808,2025-06-02,dept_infrastructure,Pune,17.761157,73.323082,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.32
C000809,2024-07-08,dept_infrastructure,Akola,17.725986,73.282581,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.25
C000810,2024-08-14,dept_health,Pune,17.377119,73.995247,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.1
C000811,2025-03-13,dept_infrastructure,Akola,17.258948,73.043015,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.8
C000812,2024-06-11,dept_safety,Nashik,17.032892,73.220965,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.22
C000813,2025-06-03,dept_infrastructure,Nagpur,17.911759,73.096776,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.25
C000814,2025-02-28,dept_infrastructure,Solapur,17.667987,73.967035,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.91
C000815,2024-11-08,dept_safety,Kolhapur,17.307752,73.294636,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.86
C000816,2025-04-14,dept_health,Thane,17.237487,73.051565,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.88
C000817,2024-02-08,dept_health,Akola,17.825086,73.655683,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.44
C000818,2025-07-20,dept_safety,Nashik,17.778408,73.713107,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.43
C000819,2024-05-13,dept_safety,Kolhapur,17.509634,73.844979,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.25
C000820,2025-07-12,dept_safety,Kolhapur,17.739884,73.546174,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.07
C000821,2025-10-11,dept_infrastructure,Aurangabad,17.092255,73.639926,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.5
C000822,2025-05-06,dept_health,Aurangabad,17.654158,73.538578,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.17
C000823,2025-04-03,dept_infrastructure,Pune,17.356935,73.738472,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.41
C000824,2024-05-27,dept_safety,Solapur,17.884085,73.862747,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.37
C000825,2024-11-30,dept_infrastructure,Kolhapur,17.455848,73.321164,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.74
C000826,2025-09-10,dept_infrastructure,Akola,17.366135,73.02891,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.79
C000827,2024-06-20,dept_health,Pune,17.830483,73.295332,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.17
C000828,2025-01-14,dept_safety,Akola,17.845852,73.466027,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.04
C000829,2025-05-15,dept_safety,Kolhapur,17.186817,73.063386,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.03
C000830,2025-06-17,dept_health,Kolhapur,17.067179,73.706918,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.29
